#,Date-Time (UTC Standard Time),Ch: 1 - Temperature Avg : Avg (°C ),Host Connected,End of File
14528,07/02/2022 19:35:00,12.717,,
14529,07/02/2022 19:40:00,12.664,,
14530,07/02/2022 19:45:00,12.642,,
14531,07/02/2022 19:50:00,12.599,,
14532,07/02/2022 19:55:00,12.524,,
14533,07/02/2022 20:00:00,12.492,,
14534,07/02/2022 20:05:00,12.471,,
14535,07/02/2022 20:10:00,12.428,,
14536,07/02/2022 20:15:00,12.363,,
14537,07/02/2022 20:20:00,12.342,,
14538,07/02/2022 20:25:00,12.331,,
14539,07/02/2022 20:30:00,12.288,,
14540,07/02/2022 20:35:00,12.235,,
14541,07/02/2022 20:40:00,12.202,,
14542,07/02/2022 20:45:00,12.170,,
14543,07/02/2022 20:50:00,12.127,,
14544,07/02/2022 20:55:00,12.106,,
14545,07/02/2022 21:00:00,12.063,,
14546,07/02/2022 21:05:00,12.020,,
14547,07/02/2022 21:10:00,12.009,,
14548,07/02/2022 21:15:00,11.966,,
14549,07/02/2022 21:20:00,11.934,,
14550,07/02/2022 21:25:00,11.913,,
14551,07/02/2022 21:30:00,11.870,,
14552,07/02/2022 21:35:00,11.827,,
14553,07/02/2022 21:40:00,11.784,,
14554,07/02/2022 21:45:00,11.784,,
14555,07/02/2022 21:50:00,11.720,,
14556,07/02/2022 21:55:00,11.720,,
14557,07/02/2022 22:00:00,11.677,,
14558,07/02/2022 22:05:00,11.666,,
14559,07/02/2022 22:10:00,11.623,,
14560,07/02/2022 22:15:00,11.602,,
14561,07/02/2022 22:20:00,11.559,,
14562,07/02/2022 22:25:00,11.537,,
14563,07/02/2022 22:30:00,11.505,,
14564,07/02/2022 22:35:00,11.473,,
14565,07/02/2022 22:40:00,11.441,,
14566,07/02/2022 22:45:00,11.419,,
14567,07/02/2022 22:50:00,11.419,,
14568,07/02/2022 22:55:00,11.366,,
14569,07/02/2022 23:00:00,11.344,,
14570,07/02/2022 23:05:00,11.334,,
14571,07/02/2022 23:10:00,11.323,,
14572,07/02/2022 23:15:00,11.280,,
14573,07/02/2022 23:20:00,11.248,,
14574,07/02/2022 23:25:00,11.205,,
14575,07/02/2022 23:30:00,11.194,,
14576,07/02/2022 23:35:00,11.173,,
14577,07/02/2022 23:40:00,11.141,,
14578,07/02/2022 23:45:00,11.130,,
14579,07/02/2022 23:50:00,11.108,,
14580,07/02/2022 23:55:00,11.076,,
14581,07/03/2022 00:00:00,11.033,,
14582,07/03/2022 00:05:00,11.044,,
14583,07/03/2022 00:10:00,11.012,,
14584,07/03/2022 00:15:00,11.001,,
14585,07/03/2022 00:20:00,10.990,,
14586,07/03/2022 00:25:00,10.948,,
14587,07/03/2022 00:30:00,10.937,,
14588,07/03/2022 00:35:00,10.926,,
14589,07/03/2022 00:40:00,10.883,,
14590,07/03/2022 00:45:00,10.840,,
14591,07/03/2022 00:50:00,10.840,,
14592,07/03/2022 00:55:00,10.851,,
14593,07/03/2022 01:00:00,10.840,,
14594,07/03/2022 01:05:00,10.840,,
14595,07/03/2022 01:10:00,10.808,,
14596,07/03/2022 01:15:00,10.744,,
14597,07/03/2022 01:20:00,10.722,,
14598,07/03/2022 01:25:00,10.701,,
14599,07/03/2022 01:30:00,10.701,,
14600,07/03/2022 01:35:00,10.690,,
14601,07/03/2022 01:40:00,10.647,,
14602,07/03/2022 01:45:00,10.615,,
14603,07/03/2022 01:50:00,10.615,,
14604,07/03/2022 01:55:00,10.615,,
14605,07/03/2022 02:00:00,10.583,,
14606,07/03/2022 02:05:00,10.561,,
14607,07/03/2022 02:10:00,10.561,,
14608,07/03/2022 02:15:00,10.540,,
14609,07/03/2022 02:20:00,10.519,,
14610,07/03/2022 02:25:00,10.519,,
14611,07/03/2022 02:30:00,10.519,,
14612,07/03/2022 02:35:00,10.508,,
14613,07/03/2022 02:40:00,10.476,,
14614,07/03/2022 02:45:00,10.454,,
14615,07/03/2022 02:50:00,10.411,,
14616,07/03/2022 02:55:00,10.411,,
14617,07/03/2022 03:00:00,10.422,,
14618,07/03/2022 03:05:00,10.411,,
14619,07/03/2022 03:10:00,10.379,,
14620,07/03/2022 03:15:00,10.336,,
14621,07/03/2022 03:20:00,10.315,,
14622,07/03/2022 03:25:00,10.315,,
14623,07/03/2022 03:30:00,10.304,,
14624,07/03/2022 03:35:00,10.272,,
14625,07/03/2022 03:40:00,10.261,,
14626,07/03/2022 03:45:00,10.229,,
14627,07/03/2022 03:50:00,10.218,,
14628,07/03/2022 03:55:00,10.208,,
14629,07/03/2022 04:00:00,10.208,,
14630,07/03/2022 04:05:00,10.186,,
14631,07/03/2022 04:10:00,10.197,,
14632,07/03/2022 04:15:00,10.175,,
14633,07/03/2022 04:20:00,10.154,,
14634,07/03/2022 04:25:00,10.132,,
14635,07/03/2022 04:30:00,10.132,,
14636,07/03/2022 04:35:00,10.111,,
14637,07/03/2022 04:40:00,10.100,,
14638,07/03/2022 04:45:00,10.068,,
14639,07/03/2022 04:50:00,10.068,,
14640,07/03/2022 04:55:00,10.057,,
14641,07/03/2022 05:00:00,10.047,,
14642,07/03/2022 05:05:00,10.057,,
14643,07/03/2022 05:10:00,10.057,,
14644,07/03/2022 05:15:00,10.036,,
14645,07/03/2022 05:20:00,10.014,,
14646,07/03/2022 05:25:00,10.004,,
14647,07/03/2022 05:30:00,9.993,,
14648,07/03/2022 05:35:00,9.993,,
14649,07/03/2022 05:40:00,10.079,,
14650,07/03/2022 05:45:00,10.036,,
14651,07/03/2022 05:50:00,10.004,,
14652,07/03/2022 05:55:00,10.025,,
14653,07/03/2022 06:00:00,10.036,,
14654,07/03/2022 06:05:00,10.025,,
14655,07/03/2022 06:10:00,10.036,,
14656,07/03/2022 06:15:00,10.025,,
14657,07/03/2022 06:20:00,10.036,,
14658,07/03/2022 06:25:00,10.014,,
14659,07/03/2022 06:30:00,10.036,,
14660,07/03/2022 06:35:00,10.036,,
14661,07/03/2022 06:40:00,10.025,,
14662,07/03/2022 06:45:00,10.036,,
14663,07/03/2022 06:50:00,10.047,,
14664,07/03/2022 06:55:00,10.047,,
14665,07/03/2022 07:00:00,10.057,,
14666,07/03/2022 07:05:00,10.057,,
14667,07/03/2022 07:10:00,10.079,,
14668,07/03/2022 07:15:00,10.111,,
14669,07/03/2022 07:20:00,10.111,,
14670,07/03/2022 07:25:00,10.100,,
14671,07/03/2022 07:30:00,10.175,,
14672,07/03/2022 07:35:00,10.186,,
14673,07/03/2022 07:40:00,10.218,,
14674,07/03/2022 07:45:00,10.229,,
14675,07/03/2022 07:50:00,10.229,,
14676,07/03/2022 07:55:00,10.261,,
14677,07/03/2022 08:00:00,10.304,,
14678,07/03/2022 08:05:00,10.347,,
14679,07/03/2022 08:10:00,10.379,,
14680,07/03/2022 08:15:00,10.401,,
14681,07/03/2022 08:20:00,10.443,,
14682,07/03/2022 08:25:00,10.497,,
14683,07/03/2022 08:30:00,10.551,,
14684,07/03/2022 08:35:00,10.604,,
14685,07/03/2022 08:40:00,10.637,,
14686,07/03/2022 08:45:00,10.712,,
14687,07/03/2022 08:50:00,10.765,,
14688,07/03/2022 08:55:00,10.797,,
14689,07/03/2022 09:00:00,10.851,,
14690,07/03/2022 09:05:00,10.894,,
14691,07/03/2022 09:10:00,10.958,,
14692,07/03/2022 09:15:00,11.001,,
14693,07/03/2022 09:20:00,11.055,,
14694,07/03/2022 09:25:00,11.141,,
14695,07/03/2022 09:30:00,11.216,,
14696,07/03/2022 09:35:00,11.291,,
14697,07/03/2022 09:40:00,11.355,,
14698,07/03/2022 09:45:00,11.398,,
14699,07/03/2022 09:50:00,11.452,,
14700,07/03/2022 09:55:00,11.516,,
14701,07/03/2022 10:00:00,11.559,,
14702,07/03/2022 10:05:00,11.623,,
14703,07/03/2022 10:10:00,11.677,,
14704,07/03/2022 10:15:00,11.763,,
14705,07/03/2022 10:20:00,11.816,,
14706,07/03/2022 10:25:00,11.881,,
14707,07/03/2022 10:30:00,11.966,,
14708,07/03/2022 10:35:00,12.074,,
14709,07/03/2022 10:40:00,12.159,,
14710,07/03/2022 10:45:00,12.192,,
14711,07/03/2022 10:50:00,12.245,,
14712,07/03/2022 10:55:00,12.299,,
14713,07/03/2022 11:00:00,12.385,,
14714,07/03/2022 11:05:00,12.438,,
14715,07/03/2022 11:10:00,12.492,,
14716,07/03/2022 11:15:00,12.567,,
14717,07/03/2022 11:20:00,12.653,,
14718,07/03/2022 11:25:00,12.717,,
14719,07/03/2022 11:30:00,12.771,,
14720,07/03/2022 11:35:00,12.835,,
14721,07/03/2022 11:40:00,12.910,,
14722,07/03/2022 11:45:00,12.953,,
14723,07/03/2022 11:50:00,13.028,,
14724,07/03/2022 11:55:00,13.082,,
14725,07/03/2022 12:00:00,13.135,,
14726,07/03/2022 12:05:00,13.200,,
14727,07/03/2022 12:10:00,13.275,,
14728,07/03/2022 12:15:00,13.339,,
14729,07/03/2022 12:20:00,13.393,,
14730,07/03/2022 12:25:00,13.446,,
14731,07/03/2022 12:30:00,13.500,,
14732,07/03/2022 12:35:00,13.554,,
14733,07/03/2022 12:40:00,13.597,,
14734,07/03/2022 12:45:00,13.650,,
14735,07/03/2022 12:50:00,13.715,,
14736,07/03/2022 12:55:00,13.747,,
14737,07/03/2022 13:00:00,13.790,,
14738,07/03/2022 13:05:00,13.865,,
14739,07/03/2022 13:10:00,13.886,,
14740,07/03/2022 13:15:00,13.940,,
14741,07/03/2022 13:20:00,13.993,,
14742,07/03/2022 13:25:00,14.026,,
14743,07/03/2022 13:30:00,14.079,,
14744,07/03/2022 13:35:00,14.133,,
14745,07/03/2022 13:40:00,14.154,,
14746,07/03/2022 13:45:00,14.208,,
14747,07/03/2022 13:50:00,14.240,,
14748,07/03/2022 13:55:00,14.294,,
14749,07/03/2022 14:00:00,14.347,,
14750,07/03/2022 14:05:00,14.390,,
14751,07/03/2022 14:10:00,14.390,,
14752,07/03/2022 14:15:00,14.412,,
14753,07/03/2022 14:20:00,14.455,,
14754,07/03/2022 14:25:00,14.476,,
14755,07/03/2022 14:30:00,14.498,,
14756,07/03/2022 14:35:00,14.530,,
14757,07/03/2022 14:40:00,14.540,,
14758,07/03/2022 14:45:00,14.573,,
14759,07/03/2022 14:50:00,14.583,,
14760,07/03/2022 14:55:00,14.583,,
14761,07/03/2022 15:00:00,14.637,,
14762,07/03/2022 15:05:00,14.637,,
14763,07/03/2022 15:10:00,14.648,,
14764,07/03/2022 15:15:00,14.669,,
14765,07/03/2022 15:20:00,14.658,,
14766,07/03/2022 15:25:00,14.648,,
14767,07/03/2022 15:30:00,14.669,,
14768,07/03/2022 15:35:00,14.658,,
14769,07/03/2022 15:40:00,14.648,,
14770,07/03/2022 15:45:00,14.637,,
14771,07/03/2022 15:50:00,14.626,,
14772,07/03/2022 15:55:00,14.637,,
14773,07/03/2022 16:00:00,14.605,,
14774,07/03/2022 16:05:00,14.605,,
14775,07/03/2022 16:10:00,14.583,,
14776,07/03/2022 16:15:00,14.551,,
14777,07/03/2022 16:20:00,14.530,,
14778,07/03/2022 16:25:00,14.530,,
14779,07/03/2022 16:30:00,14.487,,
14780,07/03/2022 16:35:00,14.476,,
14781,07/03/2022 16:40:00,14.433,,
14782,07/03/2022 16:45:00,14.412,,
14783,07/03/2022 16:50:00,14.380,,
14784,07/03/2022 16:55:00,14.347,,
14785,07/03/2022 17:00:00,14.315,,
14786,07/03/2022 17:05:00,14.262,,
14787,07/03/2022 17:10:00,14.240,,
14788,07/03/2022 17:15:00,14.187,,
14789,07/03/2022 17:20:00,14.176,,
14790,07/03/2022 17:25:00,14.133,,
14791,07/03/2022 17:30:00,14.101,,
14792,07/03/2022 17:35:00,14.047,,
14793,07/03/2022 17:40:00,13.983,,
14794,07/03/2022 17:45:00,13.951,,
14795,07/03/2022 17:50:00,13.908,,
14796,07/03/2022 17:55:00,13.876,,
14797,07/03/2022 18:00:00,13.822,,
14798,07/03/2022 18:05:00,13.779,,
14799,07/03/2022 18:10:00,13.725,,
14800,07/03/2022 18:15:00,13.672,,
14801,07/03/2022 18:20:00,13.640,,
14802,07/03/2022 18:25:00,13.586,,
14803,07/03/2022 18:30:00,13.522,,
14804,07/03/2022 18:35:00,13.479,,
14805,07/03/2022 18:40:00,13.436,,
14806,07/03/2022 18:45:00,13.393,,
14807,07/03/2022 18:50:00,13.350,,
14808,07/03/2022 18:55:00,13.286,,
14809,07/03/2022 19:00:00,13.264,,
14810,07/03/2022 19:05:00,13.211,,
14811,07/03/2022 19:10:00,13.168,,
14812,07/03/2022 19:15:00,13.114,,
14813,07/03/2022 19:20:00,13.082,,
14814,07/03/2022 19:25:00,13.039,,
14815,07/03/2022 19:30:00,12.975,,
14816,07/03/2022 19:35:00,12.942,,
14817,07/03/2022 19:40:00,12.921,,
14818,07/03/2022 19:45:00,12.889,,
14819,07/03/2022 19:50:00,12.824,,
14820,07/03/2022 19:55:00,12.803,,
14821,07/03/2022 20:00:00,12.739,,
14822,07/03/2022 20:05:00,12.685,,
14823,07/03/2022 20:10:00,12.664,,
14824,07/03/2022 20:15:00,12.621,,
14825,07/03/2022 20:20:00,12.599,,
14826,07/03/2022 20:25:00,12.556,,
14827,07/03/2022 20:30:00,12.503,,
14828,07/03/2022 20:35:00,12.471,,
14829,07/03/2022 20:40:00,12.428,,
14830,07/03/2022 20:45:00,12.395,,
14831,07/03/2022 20:50:00,12.363,,
14832,07/03/2022 20:55:00,12.353,,
14833,07/03/2022 21:00:00,12.288,,
14834,07/03/2022 21:05:00,12.277,,
14835,07/03/2022 21:10:00,12.256,,
14836,07/03/2022 21:15:00,12.213,,
14837,07/03/2022 21:20:00,12.149,,
14838,07/03/2022 21:25:00,12.117,,
14839,07/03/2022 21:30:00,12.106,,
14840,07/03/2022 21:35:00,12.052,,
14841,07/03/2022 21:40:00,12.031,,
14842,07/03/2022 21:45:00,11.999,,
14843,07/03/2022 21:50:00,11.988,,
14844,07/03/2022 21:55:00,11.945,,
14845,07/03/2022 22:00:00,11.956,,
14846,07/03/2022 22:05:00,11.891,,
14847,07/03/2022 22:10:00,11.859,,
14848,07/03/2022 22:15:00,11.827,,
14849,07/03/2022 22:20:00,11.816,,
14850,07/03/2022 22:25:00,11.773,,
14851,07/03/2022 22:30:00,11.730,,
14852,07/03/2022 22:35:00,11.688,,
14853,07/03/2022 22:40:00,11.677,,
14854,07/03/2022 22:45:00,11.677,,
14855,07/03/2022 22:50:00,11.655,,
14856,07/03/2022 22:55:00,11.634,,
14857,07/03/2022 23:00:00,11.602,,
14858,07/03/2022 23:05:00,11.580,,
14859,07/03/2022 23:10:00,11.537,,
14860,07/03/2022 23:15:00,11.516,,
14861,07/03/2022 23:20:00,11.505,,
14862,07/03/2022 23:25:00,11.462,,
14863,07/03/2022 23:30:00,11.441,,
14864,07/03/2022 23:35:00,11.430,,
14865,07/03/2022 23:40:00,11.398,,
14866,07/03/2022 23:45:00,11.387,,
14867,07/03/2022 23:50:00,11.344,,
14868,07/03/2022 23:55:00,11.323,,
14869,07/04/2022 00:00:00,11.291,,
14870,07/04/2022 00:05:00,11.301,,
14871,07/04/2022 00:10:00,11.259,,
14872,07/04/2022 00:15:00,11.237,,
14873,07/04/2022 00:20:00,11.216,,
14874,07/04/2022 00:25:00,11.205,,
14875,07/04/2022 00:30:00,11.184,,
14876,07/04/2022 00:35:00,11.151,,
14877,07/04/2022 00:40:00,11.141,,
14878,07/04/2022 00:45:00,11.108,,
14879,07/04/2022 00:50:00,11.066,,
14880,07/04/2022 00:55:00,11.066,,
14881,07/04/2022 01:00:00,11.044,,
14882,07/04/2022 01:05:00,11.033,,
14883,07/04/2022 01:10:00,11.023,,
14884,07/04/2022 01:15:00,10.990,,
14885,07/04/2022 01:20:00,10.969,,
14886,07/04/2022 01:25:00,10.948,,
14887,07/04/2022 01:30:00,10.905,,
14888,07/04/2022 01:35:00,10.915,,
14889,07/04/2022 01:40:00,10.905,,
14890,07/04/2022 01:45:00,10.862,,
14891,07/04/2022 01:50:00,10.872,,
14892,07/04/2022 01:55:00,10.840,,
14893,07/04/2022 02:00:00,10.797,,
14894,07/04/2022 02:05:00,10.787,,
14895,07/04/2022 02:10:00,10.765,,
14896,07/04/2022 02:15:00,10.744,,
14897,07/04/2022 02:20:00,10.754,,
14898,07/04/2022 02:25:00,10.722,,
14899,07/04/2022 02:30:00,10.701,,
14900,07/04/2022 02:35:00,10.690,,
14901,07/04/2022 02:40:00,10.669,,
14902,07/04/2022 02:45:00,10.637,,
14903,07/04/2022 02:50:00,10.658,,
14904,07/04/2022 02:55:00,10.647,,
14905,07/04/2022 03:00:00,10.626,,
14906,07/04/2022 03:05:00,10.594,,
14907,07/04/2022 03:10:00,10.551,,
14908,07/04/2022 03:15:00,10.540,,
14909,07/04/2022 03:20:00,10.551,,
14910,07/04/2022 03:25:00,10.508,,
14911,07/04/2022 03:30:00,10.486,,
14912,07/04/2022 03:35:00,10.476,,
14913,07/04/2022 03:40:00,10.476,,
14914,07/04/2022 03:45:00,10.465,,
14915,07/04/2022 03:50:00,10.443,,
14916,07/04/2022 03:55:00,10.411,,
14917,07/04/2022 04:00:00,10.411,,
14918,07/04/2022 04:05:00,10.422,,
14919,07/04/2022 04:10:00,10.401,,
14920,07/04/2022 04:15:00,10.368,,
14921,07/04/2022 04:20:00,10.358,,
14922,07/04/2022 04:25:00,10.325,,
14923,07/04/2022 04:30:00,10.315,,
14924,07/04/2022 04:35:00,10.315,,
14925,07/04/2022 04:40:00,10.293,,
14926,07/04/2022 04:45:00,10.283,,
14927,07/04/2022 04:50:00,10.261,,
14928,07/04/2022 04:55:00,10.272,,
14929,07/04/2022 05:00:00,10.283,,
14930,07/04/2022 05:05:00,10.250,,
14931,07/04/2022 05:10:00,10.218,,
14932,07/04/2022 05:15:00,10.229,,
14933,07/04/2022 05:20:00,10.186,,
14934,07/04/2022 05:25:00,10.186,,
14935,07/04/2022 05:30:00,10.197,,
14936,07/04/2022 05:35:00,10.197,,
14937,07/04/2022 05:40:00,10.165,,
14938,07/04/2022 05:45:00,10.165,,
14939,07/04/2022 05:50:00,10.143,,
14940,07/04/2022 05:55:00,10.143,,
14941,07/04/2022 06:00:00,10.132,,
14942,07/04/2022 06:05:00,10.143,,
14943,07/04/2022 06:10:00,10.143,,
14944,07/04/2022 06:15:00,10.132,,
14945,07/04/2022 06:20:00,10.143,,
14946,07/04/2022 06:25:00,10.132,,
14947,07/04/2022 06:30:00,10.090,,
14948,07/04/2022 06:35:00,10.111,,
14949,07/04/2022 06:40:00,10.100,,
14950,07/04/2022 06:45:00,10.079,,
14951,07/04/2022 06:50:00,10.100,,
14952,07/04/2022 06:55:00,10.090,,
14953,07/04/2022 07:00:00,10.100,,
14954,07/04/2022 07:05:00,10.111,,
14955,07/04/2022 07:10:00,10.090,,
14956,07/04/2022 07:15:00,10.111,,
14957,07/04/2022 07:20:00,10.122,,
14958,07/04/2022 07:25:00,10.122,,
14959,07/04/2022 07:30:00,10.154,,
14960,07/04/2022 07:35:00,10.186,,
14961,07/04/2022 07:40:00,10.175,,
14962,07/04/2022 07:45:00,10.186,,
14963,07/04/2022 07:50:00,10.218,,
14964,07/04/2022 07:55:00,10.218,,
14965,07/04/2022 08:00:00,10.208,,
14966,07/04/2022 08:05:00,10.240,,
14967,07/04/2022 08:10:00,10.293,,
14968,07/04/2022 08:15:00,10.304,,
14969,07/04/2022 08:20:00,10.325,,
14970,07/04/2022 08:25:00,10.347,,
14971,07/04/2022 08:30:00,10.401,,
14972,07/04/2022 08:35:00,10.454,,
14973,07/04/2022 08:40:00,10.529,,
14974,07/04/2022 08:45:00,10.529,,
14975,07/04/2022 08:50:00,10.540,,
14976,07/04/2022 08:55:00,10.594,,
14977,07/04/2022 09:00:00,10.658,,
14978,07/04/2022 09:05:00,10.712,,
14979,07/04/2022 09:10:00,10.840,,
14980,07/04/2022 09:15:00,10.905,,
14981,07/04/2022 09:20:00,10.926,,
14982,07/04/2022 09:25:00,10.937,,
14983,07/04/2022 09:30:00,10.980,,
14984,07/04/2022 09:35:00,11.044,,
14985,07/04/2022 09:40:00,11.076,,
14986,07/04/2022 09:45:00,11.151,,
14987,07/04/2022 09:50:00,11.173,,
14988,07/04/2022 09:55:00,11.184,,
14989,07/04/2022 10:00:00,11.194,,
14990,07/04/2022 10:05:00,11.226,,
14991,07/04/2022 10:10:00,11.259,,
14992,07/04/2022 10:15:00,11.301,,
14993,07/04/2022 10:20:00,11.344,,
14994,07/04/2022 10:25:00,11.409,,
14995,07/04/2022 10:30:00,11.484,,
14996,07/04/2022 10:35:00,11.505,,
14997,07/04/2022 10:40:00,11.537,,
14998,07/04/2022 10:45:00,11.613,,
14999,07/04/2022 10:50:00,11.688,,
15000,07/04/2022 10:55:00,11.752,,
15001,07/04/2022 11:00:00,11.806,,
15002,07/04/2022 11:05:00,11.838,,
15003,07/04/2022 11:10:00,11.859,,
15004,07/04/2022 11:15:00,11.891,,
15005,07/04/2022 11:20:00,11.924,,
15006,07/04/2022 11:25:00,11.966,,
15007,07/04/2022 11:30:00,11.999,,
15008,07/04/2022 11:35:00,12.042,,
15009,07/04/2022 11:40:00,12.042,,
15010,07/04/2022 11:45:00,12.063,,
15011,07/04/2022 11:50:00,12.042,,
15012,07/04/2022 11:55:00,12.063,,
15013,07/04/2022 12:00:00,12.084,,
15014,07/04/2022 12:05:00,12.117,,
15015,07/04/2022 12:10:00,12.138,,
15016,07/04/2022 12:15:00,12.127,,
15017,07/04/2022 12:20:00,12.138,,
15018,07/04/2022 12:25:00,12.149,,
15019,07/04/2022 12:30:00,12.149,,
15020,07/04/2022 12:35:00,12.170,,
15021,07/04/2022 12:40:00,12.192,,
15022,07/04/2022 12:45:00,12.224,,
15023,07/04/2022 12:50:00,12.288,,
15024,07/04/2022 12:55:00,12.331,,
15025,07/04/2022 13:00:00,12.374,,
15026,07/04/2022 13:05:00,12.417,,
15027,07/04/2022 13:10:00,12.471,,
15028,07/04/2022 13:15:00,12.471,,
15029,07/04/2022 13:20:00,12.492,,
15030,07/04/2022 13:25:00,12.513,,
15031,07/04/2022 13:30:00,12.535,,
15032,07/04/2022 13:35:00,12.546,,
15033,07/04/2022 13:40:00,12.535,,
15034,07/04/2022 13:45:00,12.524,,
15035,07/04/2022 13:50:00,12.513,,
15036,07/04/2022 13:55:00,12.492,,
15037,07/04/2022 14:00:00,12.460,,
15038,07/04/2022 14:05:00,12.524,,
15039,07/04/2022 14:10:00,12.588,,
15040,07/04/2022 14:15:00,12.621,,
15041,07/04/2022 14:20:00,12.792,,
15042,07/04/2022 14:25:00,13.243,,
15043,07/04/2022 14:30:00,13.039,,
15044,07/04/2022 14:35:00,12.749,,
15045,07/04/2022 14:40:00,13.232,,
15046,07/04/2022 14:45:00,13.243,,
15047,07/04/2022 14:50:00,12.824,,
15048,07/04/2022 14:55:00,12.846,,
15049,07/04/2022 15:00:00,12.975,,
15050,07/04/2022 15:05:00,12.846,,
15051,07/04/2022 15:10:00,12.728,,
15052,07/04/2022 15:15:00,12.674,,
15053,07/04/2022 15:20:00,12.653,,
15054,07/04/2022 15:25:00,12.621,,
15055,07/04/2022 15:30:00,12.599,,
15056,07/04/2022 15:35:00,12.556,,
15057,07/04/2022 15:40:00,12.503,,
15058,07/04/2022 15:45:00,12.503,,
15059,07/04/2022 15:50:00,12.492,,
15060,07/04/2022 15:55:00,12.449,,
15061,07/04/2022 16:00:00,12.438,,
15062,07/04/2022 16:05:00,12.417,,
15063,07/04/2022 16:10:00,12.385,,
15064,07/04/2022 16:15:00,12.363,,
15065,07/04/2022 16:20:00,12.363,,
15066,07/04/2022 16:25:00,12.320,,
15067,07/04/2022 16:30:00,12.310,,
15068,07/04/2022 16:35:00,12.267,,
15069,07/04/2022 16:40:00,12.277,,
15070,07/04/2022 16:45:00,12.235,,
15071,07/04/2022 16:50:00,12.213,,
15072,07/04/2022 16:55:00,12.192,,
15073,07/04/2022 17:00:00,12.202,,
15074,07/04/2022 17:05:00,12.181,,
15075,07/04/2022 17:10:00,12.192,,
15076,07/04/2022 17:15:00,12.170,,
15077,07/04/2022 17:20:00,12.170,,
15078,07/04/2022 17:25:00,12.138,,
15079,07/04/2022 17:30:00,12.117,,
15080,07/04/2022 17:35:00,12.106,,
15081,07/04/2022 17:40:00,12.095,,
15082,07/04/2022 17:45:00,12.074,,
15083,07/04/2022 17:50:00,12.063,,
15084,07/04/2022 17:55:00,12.031,,
15085,07/04/2022 18:00:00,12.020,,
15086,07/04/2022 18:05:00,12.020,,
15087,07/04/2022 18:10:00,12.031,,
15088,07/04/2022 18:15:00,12.009,,
15089,07/04/2022 18:20:00,11.988,,
15090,07/04/2022 18:25:00,11.966,,
15091,07/04/2022 18:30:00,11.956,,
15092,07/04/2022 18:35:00,11.934,,
15093,07/04/2022 18:40:00,11.913,,
15094,07/04/2022 18:45:00,11.924,,
15095,07/04/2022 18:50:00,11.881,,
15096,07/04/2022 18:55:00,11.891,,
15097,07/04/2022 19:00:00,11.891,,
15098,07/04/2022 19:05:00,11.859,,
15099,07/04/2022 19:10:00,11.848,,
15100,07/04/2022 19:15:00,11.816,,
15101,07/04/2022 19:20:00,11.816,,
15102,07/04/2022 19:25:00,11.816,,
15103,07/04/2022 19:30:00,11.806,,
15104,07/04/2022 19:35:00,11.763,,
15105,07/04/2022 19:40:00,11.730,,
15106,07/04/2022 19:45:00,11.698,,
15107,07/04/2022 19:50:00,11.688,,
15108,07/04/2022 19:55:00,11.677,,
15109,07/04/2022 20:00:00,11.655,,
15110,07/04/2022 20:05:00,11.623,,
15111,07/04/2022 20:10:00,11.623,,
15112,07/04/2022 20:15:00,11.591,,
15113,07/04/2022 20:20:00,11.559,,
15114,07/04/2022 20:25:00,11.537,,
15115,07/04/2022 20:30:00,11.505,,
15116,07/04/2022 20:35:00,11.505,,
15117,07/04/2022 20:40:00,11.473,,
15118,07/04/2022 20:45:00,11.462,,
15119,07/04/2022 20:50:00,11.430,,
15120,07/04/2022 20:55:00,11.419,,
15121,07/04/2022 21:00:00,11.387,,
15122,07/04/2022 21:05:00,11.377,,
15123,07/04/2022 21:10:00,11.344,,
15124,07/04/2022 21:15:00,11.323,,
15125,07/04/2022 21:20:00,11.301,,
15126,07/04/2022 21:25:00,11.280,,
15127,07/04/2022 21:30:00,11.259,,
15128,07/04/2022 21:35:00,11.248,,
15129,07/04/2022 21:40:00,11.216,,
15130,07/04/2022 21:45:00,11.194,,
15131,07/04/2022 21:50:00,11.173,,
15132,07/04/2022 21:55:00,11.162,,
15133,07/04/2022 22:00:00,11.141,,
15134,07/04/2022 22:05:00,11.098,,
15135,07/04/2022 22:10:00,11.098,,
15136,07/04/2022 22:15:00,11.087,,
15137,07/04/2022 22:20:00,11.066,,
15138,07/04/2022 22:25:00,11.055,,
15139,07/04/2022 22:30:00,11.001,,
15140,07/04/2022 22:35:00,10.969,,
15141,07/04/2022 22:40:00,10.937,,
15142,07/04/2022 22:45:00,10.937,,
15143,07/04/2022 22:50:00,10.915,,
15144,07/04/2022 22:55:00,10.905,,
15145,07/04/2022 23:00:00,10.905,,
15146,07/04/2022 23:05:00,10.862,,
15147,07/04/2022 23:10:00,10.851,,
15148,07/04/2022 23:15:00,10.819,,
15149,07/04/2022 23:20:00,10.797,,
15150,07/04/2022 23:25:00,10.797,,
15151,07/04/2022 23:30:00,10.754,,
15152,07/04/2022 23:35:00,10.744,,
15153,07/04/2022 23:40:00,10.733,,
15154,07/04/2022 23:45:00,10.712,,
15155,07/04/2022 23:50:00,10.690,,
15156,07/04/2022 23:55:00,10.679,,
15157,07/05/2022 00:00:00,10.658,,
15158,07/05/2022 00:05:00,10.647,,
15159,07/05/2022 00:10:00,10.647,,
15160,07/05/2022 00:15:00,10.626,,
15161,07/05/2022 00:20:00,10.583,,
