#,Date-Time (UTC Standard Time),Ch: 1 - Temperature Avg : Avg (°C ),Water Detect,Host Connected,End of File
15233,07/05/2022 06:15:00,20.664,,,
15234,07/05/2022 06:20:00,20.664,,,
15235,07/05/2022 06:25:00,20.654,,,
15236,07/05/2022 06:30:00,20.686,,,
15237,07/05/2022 06:35:00,20.718,,,
15238,07/05/2022 06:40:00,20.750,,,
15239,07/05/2022 06:45:00,20.750,,,
15240,07/05/2022 06:50:00,20.707,,,
15241,07/05/2022 06:55:00,20.622,,,
15242,07/05/2022 07:00:00,20.589,,,
15243,07/05/2022 07:05:00,20.589,,,
15244,07/05/2022 07:10:00,20.686,,,
15245,07/05/2022 07:15:00,20.686,,,
15246,07/05/2022 07:20:00,20.718,,,
15247,07/05/2022 07:25:00,20.718,,,
15248,07/05/2022 07:30:00,20.729,,,
15249,07/05/2022 07:35:00,20.729,,,
15250,07/05/2022 07:40:00,20.772,,,
15251,07/05/2022 07:45:00,20.793,,,
15252,07/05/2022 07:50:00,20.804,,,
15253,07/05/2022 07:55:00,20.836,,,
15254,07/05/2022 08:00:00,20.825,,,
15255,07/05/2022 08:05:00,20.836,,,
15256,07/05/2022 08:10:00,20.858,,,
15257,07/05/2022 08:15:00,20.847,,,
15258,07/05/2022 08:20:00,20.858,,,
15259,07/05/2022 08:25:00,20.868,,,
15260,07/05/2022 08:30:00,20.890,,,
15261,07/05/2022 08:35:00,20.900,,,
15262,07/05/2022 08:40:00,20.922,,,
15263,07/05/2022 08:45:00,20.890,,,
15264,07/05/2022 08:50:00,20.911,,,
15265,07/05/2022 08:55:00,20.911,,,
15266,07/05/2022 09:00:00,20.911,,,
15267,07/05/2022 09:05:00,20.922,,,
15268,07/05/2022 09:10:00,20.911,,,
15269,07/05/2022 09:15:00,20.954,,,
15270,07/05/2022 09:20:00,21.008,,,
15271,07/05/2022 09:25:00,21.051,,,
15272,07/05/2022 09:30:00,21.061,,,
15273,07/05/2022 09:35:00,21.051,,,
15274,07/05/2022 09:40:00,21.040,,,
15275,07/05/2022 09:45:00,20.997,,,
15276,07/05/2022 09:50:00,20.943,,,
15277,07/05/2022 09:55:00,20.997,,,
15278,07/05/2022 10:00:00,21.104,,,
15279,07/05/2022 10:05:00,21.158,,,
15280,07/05/2022 10:10:00,21.201,,,
15281,07/05/2022 10:15:00,21.244,,,
15282,07/05/2022 10:20:00,21.244,,,
15283,07/05/2022 10:25:00,21.276,,,
15284,07/05/2022 10:30:00,21.383,,,
15285,07/05/2022 10:35:00,21.512,,,
15286,07/05/2022 10:40:00,21.565,,,
15287,07/05/2022 10:45:00,21.619,,,
15288,07/05/2022 10:50:00,21.651,,,
15289,07/05/2022 10:55:00,21.694,,,
15290,07/05/2022 11:00:00,21.737,,,
15291,07/05/2022 11:05:00,21.748,,,
15292,07/05/2022 11:10:00,21.791,,,
15293,07/05/2022 11:15:00,21.823,,,
15294,07/05/2022 11:20:00,21.780,,,
15295,07/05/2022 11:25:00,21.791,,,
15296,07/05/2022 11:30:00,21.876,,,
15297,07/05/2022 11:35:00,21.919,,,
15298,07/05/2022 11:40:00,21.952,,,
15299,07/05/2022 11:45:00,21.919,,,
15300,07/05/2022 11:50:00,22.069,,,
15301,07/05/2022 11:55:00,22.166,,,
15302,07/05/2022 12:00:00,22.230,,,
15303,07/05/2022 12:05:00,22.263,,,
15304,07/05/2022 12:10:00,22.273,,,
15305,07/05/2022 12:15:00,22.273,,,
15306,07/05/2022 12:20:00,22.381,,,
15307,07/05/2022 12:25:00,22.466,,,
15308,07/05/2022 12:30:00,22.466,,,
15309,07/05/2022 12:35:00,22.434,,,
15310,07/05/2022 12:40:00,22.445,,,
15311,07/05/2022 12:45:00,22.370,,,
15312,07/05/2022 12:50:00,22.305,,,
15313,07/05/2022 12:55:00,22.305,,,
15314,07/05/2022 13:00:00,22.348,,,
15315,07/05/2022 13:05:00,22.413,,,
15316,07/05/2022 13:10:00,22.531,,,
15317,07/05/2022 13:15:00,22.606,,,
15318,07/05/2022 13:20:00,22.638,,,
15319,07/05/2022 13:25:00,22.616,,,
15320,07/05/2022 13:30:00,22.616,,,
15321,07/05/2022 13:35:00,22.638,,,
15322,07/05/2022 13:40:00,22.638,,,
15323,07/05/2022 13:45:00,22.606,,,
15324,07/05/2022 13:50:00,22.649,,,
15325,07/05/2022 13:55:00,22.670,,,
15326,07/05/2022 14:00:00,22.681,,,
15327,07/05/2022 14:05:00,22.777,,,
15328,07/05/2022 14:10:00,22.842,,,
15329,07/05/2022 14:15:00,22.799,,,
15330,07/05/2022 14:20:00,22.820,,,
15331,07/05/2022 14:25:00,22.842,,,
15332,07/05/2022 14:30:00,22.885,,,
15333,07/05/2022 14:35:00,23.003,,,
15334,07/05/2022 14:40:00,23.013,,,
15335,07/05/2022 14:45:00,23.013,,,
15336,07/05/2022 14:50:00,23.013,,,
15337,07/05/2022 14:55:00,22.970,,,
15338,07/05/2022 15:00:00,22.981,,,
15339,07/05/2022 15:05:00,22.981,,,
15340,07/05/2022 15:10:00,22.981,,,
15341,07/05/2022 15:15:00,23.013,,,
15342,07/05/2022 15:20:00,23.003,,,
15343,07/05/2022 15:25:00,22.981,,,
15344,07/05/2022 15:30:00,23.003,,,
15345,07/05/2022 15:35:00,23.024,,,
15346,07/05/2022 15:40:00,23.067,,,
15347,07/05/2022 15:45:00,23.153,,,
15348,07/05/2022 15:50:00,23.131,,,
15349,07/05/2022 15:55:00,23.078,,,
15350,07/05/2022 16:00:00,23.078,,,
15351,07/05/2022 16:05:00,23.035,,,
15352,07/05/2022 16:10:00,22.960,,,
15353,07/05/2022 16:15:00,22.938,,,
15354,07/05/2022 16:20:00,22.917,,,
15355,07/05/2022 16:25:00,22.917,,,
15356,07/05/2022 16:30:00,22.938,,,
15357,07/05/2022 16:35:00,22.938,,,
15358,07/05/2022 16:40:00,22.927,,,
15359,07/05/2022 16:45:00,22.917,,,
15360,07/05/2022 16:50:00,22.895,,,
15361,07/05/2022 16:55:00,22.874,,,
15362,07/05/2022 17:00:00,22.885,,,
15363,07/05/2022 17:05:00,22.842,,,
15364,07/05/2022 17:10:00,22.767,,,
15365,07/05/2022 17:15:00,22.713,,,
15366,07/05/2022 17:20:00,22.745,,,
15367,07/05/2022 17:25:00,22.724,,,
15368,07/05/2022 17:30:00,22.767,,,
15369,07/05/2022 17:35:00,22.745,,,
15370,07/05/2022 17:40:00,22.767,,,
15371,07/05/2022 17:45:00,22.681,,,
15372,07/05/2022 17:50:00,22.606,,,
15373,07/05/2022 17:55:00,22.531,,,
15374,07/05/2022 18:00:00,22.584,,,
15375,07/05/2022 18:05:00,22.541,,,
15376,07/05/2022 18:10:00,22.563,,,
15377,07/05/2022 18:15:00,22.509,,,
15378,07/05/2022 18:20:00,22.445,,,
15379,07/05/2022 18:25:00,22.466,,,
15380,07/05/2022 18:30:00,22.434,,,
15381,07/05/2022 18:35:00,22.338,,,
15382,07/05/2022 18:40:00,22.209,,,
15383,07/05/2022 18:45:00,22.348,,,
15384,07/05/2022 18:50:00,22.284,,,
15385,07/05/2022 18:55:00,22.145,,,
15386,07/05/2022 19:00:00,22.069,,,
15387,07/05/2022 19:05:00,22.112,,,
15388,07/05/2022 19:10:00,22.145,,,
15389,07/05/2022 19:15:00,22.091,,,
15390,07/05/2022 19:20:00,22.102,,,
15391,07/05/2022 19:25:00,22.123,,,
15392,07/05/2022 19:30:00,22.059,,,
15393,07/05/2022 19:35:00,22.048,,,
15394,07/05/2022 19:40:00,22.102,,,
15395,07/05/2022 19:45:00,22.123,,,
15396,07/05/2022 19:50:00,22.145,,,
15397,07/05/2022 19:55:00,22.187,,,
15398,07/05/2022 20:00:00,22.187,,,
15399,07/05/2022 20:05:00,22.198,,,
15400,07/05/2022 20:10:00,22.198,,,
15401,07/05/2022 20:15:00,22.166,,,
15402,07/05/2022 20:20:00,22.145,,,
15403,07/05/2022 20:25:00,22.145,,,
15404,07/05/2022 20:30:00,22.155,,,
15405,07/05/2022 20:35:00,22.123,,,
15406,07/05/2022 20:40:00,22.112,,,
15407,07/05/2022 20:45:00,22.112,,,
15408,07/05/2022 20:50:00,22.102,,,
15409,07/05/2022 20:55:00,22.080,,,
15410,07/05/2022 21:00:00,22.059,,,
15411,07/05/2022 21:05:00,22.048,,,
15412,07/05/2022 21:10:00,22.037,,,
15413,07/05/2022 21:15:00,22.027,,,
15414,07/05/2022 21:20:00,22.027,,,
15415,07/05/2022 21:25:00,22.027,,,
15416,07/05/2022 21:30:00,21.973,,,
15417,07/05/2022 21:35:00,21.919,,,
15418,07/05/2022 21:40:00,21.909,,,
15419,07/05/2022 21:45:00,21.876,,,
15420,07/05/2022 21:50:00,21.866,,,
15421,07/05/2022 21:55:00,21.887,,,
15422,07/05/2022 22:00:00,21.909,,,
15423,07/05/2022 22:05:00,21.898,,,
15424,07/05/2022 22:10:00,21.909,,,
15425,07/05/2022 22:15:00,21.876,,,
15426,07/05/2022 22:20:00,21.866,,,
15427,07/05/2022 22:25:00,21.876,,,
15428,07/05/2022 22:30:00,21.866,,,
15429,07/05/2022 22:35:00,21.866,,,
15430,07/05/2022 22:40:00,21.812,,,
15431,07/05/2022 22:45:00,21.812,,,
15432,07/05/2022 22:50:00,21.801,,,
15433,07/05/2022 22:55:00,21.791,,,
15434,07/05/2022 23:00:00,21.780,,,
15435,07/05/2022 23:05:00,21.758,,,
15436,07/05/2022 23:10:00,21.769,,,
15437,07/05/2022 23:15:00,21.780,,,
15438,07/05/2022 23:20:00,21.758,,,
15439,07/05/2022 23:25:00,21.716,,,
15440,07/05/2022 23:30:00,21.694,,,
15441,07/05/2022 23:35:00,21.683,,,
15442,07/05/2022 23:40:00,21.640,,,
15443,07/05/2022 23:45:00,21.640,,,
15444,07/05/2022 23:50:00,21.619,,,
15445,07/05/2022 23:55:00,21.619,,,
15446,07/06/2022 00:00:00,21.598,,,
15447,07/06/2022 00:05:00,21.587,,,
15448,07/06/2022 00:10:00,21.587,,,
15449,07/06/2022 00:15:00,21.555,,,
15450,07/06/2022 00:20:00,21.533,,,
15451,07/06/2022 00:25:00,21.490,,,
15452,07/06/2022 00:30:00,21.458,,,
15453,07/06/2022 00:35:00,21.426,,,
15454,07/06/2022 00:40:00,21.405,,,
15455,07/06/2022 00:45:00,21.372,,,
15456,07/06/2022 00:50:00,21.362,,,
15457,07/06/2022 00:55:00,21.340,,,
15458,07/06/2022 01:00:00,21.319,,,
15459,07/06/2022 01:05:00,21.276,,,
15460,07/06/2022 01:10:00,21.254,,,
15461,07/06/2022 01:15:00,21.222,,,
15462,07/06/2022 01:20:00,21.233,,,
15463,07/06/2022 01:25:00,21.222,,,
15464,07/06/2022 01:30:00,21.233,,,
15465,07/06/2022 01:35:00,21.222,,,
15466,07/06/2022 01:40:00,21.211,,,
15467,07/06/2022 01:45:00,21.201,,,
15468,07/06/2022 01:50:00,21.190,,,
15469,07/06/2022 01:55:00,21.179,,,
15470,07/06/2022 02:00:00,21.179,,,
15471,07/06/2022 02:05:00,21.179,,,
15472,07/06/2022 02:10:00,21.169,,,
15473,07/06/2022 02:15:00,21.158,,,
15474,07/06/2022 02:20:00,21.136,,,
15475,07/06/2022 02:25:00,21.169,,,
15476,07/06/2022 02:30:00,21.136,,,
15477,07/06/2022 02:35:00,21.136,,,
15478,07/06/2022 02:40:00,21.126,,,
15479,07/06/2022 02:45:00,21.093,,,
15480,07/06/2022 02:50:00,21.126,,,
15481,07/06/2022 02:55:00,21.126,,,
15482,07/06/2022 03:00:00,21.136,,,
15483,07/06/2022 03:05:00,21.136,,,
15484,07/06/2022 03:10:00,21.147,,,
15485,07/06/2022 03:15:00,21.158,,,
15486,07/06/2022 03:20:00,21.158,,,
15487,07/06/2022 03:25:00,21.147,,,
15488,07/06/2022 03:30:00,21.158,,,
15489,07/06/2022 03:35:00,21.158,,,
15490,07/06/2022 03:40:00,21.158,,,
15491,07/06/2022 03:45:00,21.126,,,
15492,07/06/2022 03:50:00,21.147,,,
15493,07/06/2022 03:55:00,21.136,,,
15494,07/06/2022 04:00:00,21.126,,,
15495,07/06/2022 04:05:00,21.115,,,
15496,07/06/2022 04:10:00,21.104,,,
15497,07/06/2022 04:15:00,21.093,,,
15498,07/06/2022 04:20:00,21.083,,,
15499,07/06/2022 04:25:00,21.072,,,
15500,07/06/2022 04:30:00,21.072,,,
15501,07/06/2022 04:35:00,21.061,,,
15502,07/06/2022 04:40:00,21.051,,,
15503,07/06/2022 04:45:00,21.051,,,
15504,07/06/2022 04:50:00,21.051,,,
15505,07/06/2022 04:55:00,21.040,,,
15506,07/06/2022 05:00:00,21.018,,,
15507,07/06/2022 05:05:00,21.040,,,
15508,07/06/2022 05:10:00,21.040,,,
15509,07/06/2022 05:15:00,21.051,,,
15510,07/06/2022 05:20:00,21.029,,,
15511,07/06/2022 05:25:00,21.040,,,
15512,07/06/2022 05:30:00,21.008,,,
15513,07/06/2022 05:35:00,21.040,,,
15514,07/06/2022 05:40:00,21.029,,,
15515,07/06/2022 05:45:00,21.061,,,
15516,07/06/2022 05:50:00,21.061,,,
15517,07/06/2022 05:55:00,21.051,,,
15518,07/06/2022 06:00:00,21.051,,,
15519,07/06/2022 06:05:00,21.061,,,
15520,07/06/2022 06:10:00,21.040,,,
15521,07/06/2022 06:15:00,21.040,,,
15522,07/06/2022 06:20:00,21.083,,,
15523,07/06/2022 06:25:00,21.083,,,
15524,07/06/2022 06:30:00,21.083,,,
15525,07/06/2022 06:35:00,21.104,,,
15526,07/06/2022 06:40:00,21.093,,,
15527,07/06/2022 06:45:00,21.115,,,
15528,07/06/2022 06:50:00,21.104,,,
15529,07/06/2022 06:55:00,21.136,,,
15530,07/06/2022 07:00:00,21.158,,,
15531,07/06/2022 07:05:00,21.179,,,
15532,07/06/2022 07:10:00,21.190,,,
15533,07/06/2022 07:15:00,21.190,,,
15534,07/06/2022 07:20:00,21.222,,,
15535,07/06/2022 07:25:00,21.244,,,
15536,07/06/2022 07:30:00,21.297,,,
15537,07/06/2022 07:35:00,21.308,,,
15538,07/06/2022 07:40:00,21.308,,,
15539,07/06/2022 07:45:00,21.319,,,
15540,07/06/2022 07:50:00,21.297,,,
15541,07/06/2022 07:55:00,21.319,,,
15542,07/06/2022 08:00:00,21.329,,,
15543,07/06/2022 08:05:00,21.351,,,
15544,07/06/2022 08:10:00,21.340,,,
15545,07/06/2022 08:15:00,21.372,,,
15546,07/06/2022 08:20:00,21.383,,,
15547,07/06/2022 08:25:00,21.415,,,
15548,07/06/2022 08:30:00,21.415,,,
15549,07/06/2022 08:35:00,21.405,,,
15550,07/06/2022 08:40:00,21.426,,,
15551,07/06/2022 08:45:00,21.458,,,
15552,07/06/2022 08:50:00,21.469,,,
15553,07/06/2022 08:55:00,21.469,,,
15554,07/06/2022 09:00:00,21.501,,,
15555,07/06/2022 09:05:00,21.533,,,
15556,07/06/2022 09:10:00,21.555,,,
15557,07/06/2022 09:15:00,21.576,,,
15558,07/06/2022 09:20:00,21.598,,,
15559,07/06/2022 09:25:00,21.619,,,
15560,07/06/2022 09:30:00,21.630,,,
15561,07/06/2022 09:35:00,21.640,,,
15562,07/06/2022 09:40:00,21.640,,,
15563,07/06/2022 09:45:00,21.640,,,
15564,07/06/2022 09:50:00,21.662,,,
15565,07/06/2022 09:55:00,21.726,,,
15566,07/06/2022 10:00:00,21.801,,,
15567,07/06/2022 10:05:00,21.834,,,
15568,07/06/2022 10:10:00,21.823,,,
15569,07/06/2022 10:15:00,21.823,,,
15570,07/06/2022 10:20:00,21.834,,,
15571,07/06/2022 10:25:00,21.855,,,
15572,07/06/2022 10:30:00,21.866,,,
15573,07/06/2022 10:35:00,21.855,,,
15574,07/06/2022 10:40:00,21.898,,,
15575,07/06/2022 10:45:00,21.909,,,
15576,07/06/2022 10:50:00,21.930,,,
15577,07/06/2022 10:55:00,22.005,,,
15578,07/06/2022 11:00:00,21.994,,,
15579,07/06/2022 11:05:00,22.016,,,
15580,07/06/2022 11:10:00,22.069,,,
15581,07/06/2022 11:15:00,22.059,,,
15582,07/06/2022 11:20:00,22.091,,,
15583,07/06/2022 11:25:00,22.112,,,
15584,07/06/2022 11:30:00,22.134,,,
15585,07/06/2022 11:35:00,22.145,,,
15586,07/06/2022 11:40:00,22.155,,,
15587,07/06/2022 11:45:00,22.145,,,
15588,07/06/2022 11:50:00,22.177,,,
15589,07/06/2022 11:55:00,22.155,,,
15590,07/06/2022 12:00:00,22.166,,,
15591,07/06/2022 12:05:00,22.187,,,
15592,07/06/2022 12:10:00,22.145,,,
15593,07/06/2022 12:15:00,22.155,,,
15594,07/06/2022 12:20:00,22.209,,,
15595,07/06/2022 12:25:00,22.230,,,
15596,07/06/2022 12:30:00,22.252,,,
15597,07/06/2022 12:35:00,22.284,,,
15598,07/06/2022 12:40:00,22.273,,,
15599,07/06/2022 12:45:00,22.284,,,
15600,07/06/2022 12:50:00,22.370,,,
15601,07/06/2022 12:55:00,22.413,,,
15602,07/06/2022 13:00:00,22.445,,,
15603,07/06/2022 13:05:00,22.456,,,
15604,07/06/2022 13:10:00,22.498,,,
15605,07/06/2022 13:15:00,22.498,,,
15606,07/06/2022 13:20:00,22.466,,,
15607,07/06/2022 13:25:00,22.531,,,
15608,07/06/2022 13:30:00,22.552,,,
15609,07/06/2022 13:35:00,22.574,,,
15610,07/06/2022 13:40:00,22.584,,,
15611,07/06/2022 13:45:00,22.606,,,
15612,07/06/2022 13:50:00,22.649,,,
15613,07/06/2022 13:55:00,22.713,,,
15614,07/06/2022 14:00:00,22.713,,,
15615,07/06/2022 14:05:00,22.692,,,
15616,07/06/2022 14:10:00,22.692,,,
15617,07/06/2022 14:15:00,22.713,,,
15618,07/06/2022 14:20:00,22.713,,,
15619,07/06/2022 14:25:00,22.713,,,
15620,07/06/2022 14:30:00,22.713,,,
15621,07/06/2022 14:35:00,22.745,,,
15622,07/06/2022 14:40:00,22.777,,,
15623,07/06/2022 14:45:00,22.745,,,
15624,07/06/2022 14:50:00,22.777,,,
15625,07/06/2022 14:55:00,22.788,,,
15626,07/06/2022 15:00:00,22.820,,,
15627,07/06/2022 15:05:00,22.842,,,
15628,07/06/2022 15:10:00,22.842,,,
15629,07/06/2022 15:15:00,22.820,,,
15630,07/06/2022 15:20:00,22.820,,,
15631,07/06/2022 15:25:00,22.767,,,
15632,07/06/2022 15:30:00,22.777,,,
15633,07/06/2022 15:35:00,22.756,,,
15634,07/06/2022 15:40:00,22.799,,,
15635,07/06/2022 15:45:00,22.810,,,
15636,07/06/2022 15:50:00,22.810,,,
15637,07/06/2022 15:55:00,22.831,,,
15638,07/06/2022 16:00:00,22.820,,,
15639,07/06/2022 16:05:00,22.852,,,
15640,07/06/2022 16:10:00,22.810,,,
15641,07/06/2022 16:15:00,22.810,,,
15642,07/06/2022 16:20:00,22.810,,,
15643,07/06/2022 16:25:00,22.788,,,
15644,07/06/2022 16:30:00,22.799,,,
15645,07/06/2022 16:35:00,22.810,,,
15646,07/06/2022 16:40:00,22.863,,,
15647,07/06/2022 16:45:00,22.842,,,
15648,07/06/2022 16:50:00,22.863,,,
15649,07/06/2022 16:55:00,22.842,,,
15650,07/06/2022 17:00:00,22.820,,,
15651,07/06/2022 17:05:00,22.788,,,
15652,07/06/2022 17:10:00,22.788,,,
15653,07/06/2022 17:15:00,22.810,,,
15654,07/06/2022 17:20:00,22.756,,,
15655,07/06/2022 17:25:00,22.756,,,
15656,07/06/2022 17:30:00,22.745,,,
15657,07/06/2022 17:35:00,22.734,,,
15658,07/06/2022 17:40:00,22.734,,,
15659,07/06/2022 17:45:00,22.724,,,
15660,07/06/2022 17:50:00,22.713,,,
15661,07/06/2022 17:55:00,22.692,,,
15662,07/06/2022 18:00:00,22.692,,,
15663,07/06/2022 18:05:00,22.692,,,
15664,07/06/2022 18:10:00,22.702,,,
15665,07/06/2022 18:15:00,22.702,,,
15666,07/06/2022 18:20:00,22.713,,,
15667,07/06/2022 18:25:00,22.713,,,
15668,07/06/2022 18:30:00,22.724,,,
15669,07/06/2022 18:35:00,22.713,,,
15670,07/06/2022 18:40:00,22.702,,,
15671,07/06/2022 18:45:00,22.713,,,
15672,07/06/2022 18:50:00,22.692,,,
15673,07/06/2022 18:55:00,22.713,,,
15674,07/06/2022 19:00:00,22.724,,,
15675,07/06/2022 19:05:00,22.702,,,
15676,07/06/2022 19:10:00,22.702,,,
15677,07/06/2022 19:15:00,22.692,,,
15678,07/06/2022 19:20:00,22.692,,,
15679,07/06/2022 19:25:00,22.681,,,
15680,07/06/2022 19:30:00,22.681,,,
15681,07/06/2022 19:35:00,22.659,,,
15682,07/06/2022 19:40:00,22.638,,,
15683,07/06/2022 19:45:00,22.627,,,
15684,07/06/2022 19:50:00,22.606,,,
15685,07/06/2022 19:55:00,22.595,,,
15686,07/06/2022 20:00:00,22.616,,,
15687,07/06/2022 20:05:00,22.606,,,
15688,07/06/2022 20:10:00,22.595,,,
15689,07/06/2022 20:15:00,22.606,,,
15690,07/06/2022 20:20:00,22.606,,,
15691,07/06/2022 20:25:00,22.606,,,
15692,07/06/2022 20:30:00,22.584,,,
15693,07/06/2022 20:35:00,22.584,,,
15694,07/06/2022 20:40:00,22.574,,,
15695,07/06/2022 20:45:00,22.531,,,
15696,07/06/2022 20:50:00,22.477,,,
15697,07/06/2022 20:55:00,22.466,,,
15698,07/06/2022 21:00:00,22.456,,,
15699,07/06/2022 21:05:00,22.456,,,
15700,07/06/2022 21:10:00,22.456,,,
15701,07/06/2022 21:15:00,22.423,,,
15702,07/06/2022 21:20:00,22.413,,,
15703,07/06/2022 21:25:00,22.413,,,
15704,07/06/2022 21:30:00,22.413,,,
15705,07/06/2022 21:35:00,22.391,,,
15706,07/06/2022 21:40:00,22.359,,,
15707,07/06/2022 21:45:00,22.359,,,
15708,07/06/2022 21:50:00,22.348,,,
15709,07/06/2022 21:55:00,22.327,,,
15710,07/06/2022 22:00:00,22.305,,,
15711,07/06/2022 22:05:00,22.284,,,
15712,07/06/2022 22:10:00,22.284,,,
15713,07/06/2022 22:15:00,22.295,,,
15714,07/06/2022 22:20:00,22.284,,,
15715,07/06/2022 22:25:00,22.273,,,
15716,07/06/2022 22:30:00,22.273,,,
15717,07/06/2022 22:35:00,22.241,,,
15718,07/06/2022 22:40:00,22.241,,,
15719,07/06/2022 22:45:00,22.198,,,
15720,07/06/2022 22:50:00,22.187,,,
15721,07/06/2022 22:55:00,22.177,,,
15722,07/06/2022 23:00:00,22.177,,,
15723,07/06/2022 23:05:00,22.166,,,
15724,07/06/2022 23:10:00,22.166,,,
15725,07/06/2022 23:15:00,22.166,,,
15726,07/06/2022 23:20:00,22.134,,,
15727,07/06/2022 23:25:00,22.112,,,
15728,07/06/2022 23:30:00,22.102,,,
15729,07/06/2022 23:35:00,22.080,,,
15730,07/06/2022 23:40:00,22.059,,,
15731,07/06/2022 23:45:00,22.059,,,
15732,07/06/2022 23:50:00,22.048,,,
15733,07/06/2022 23:55:00,22.059,,,
15734,07/07/2022 00:00:00,22.059,,,
15735,07/07/2022 00:05:00,22.027,,,
15736,07/07/2022 00:10:00,22.027,,,
15737,07/07/2022 00:15:00,22.027,,,
15738,07/07/2022 00:20:00,22.048,,,
15739,07/07/2022 00:25:00,22.048,,,
15740,07/07/2022 00:30:00,22.027,,,
15741,07/07/2022 00:35:00,21.994,,,
15742,07/07/2022 00:40:00,21.984,,,
15743,07/07/2022 00:45:00,21.962,,,
15744,07/07/2022 00:50:00,21.962,,,
15745,07/07/2022 00:55:00,21.941,,,
15746,07/07/2022 01:00:00,21.909,,,
15747,07/07/2022 01:05:00,21.898,,,
15748,07/07/2022 01:10:00,21.898,,,
15749,07/07/2022 01:15:00,21.866,,,
15750,07/07/2022 01:20:00,21.855,,,
15751,07/07/2022 01:25:00,21.834,,,
15752,07/07/2022 01:30:00,21.823,,,
15753,07/07/2022 01:35:00,21.823,,,
15754,07/07/2022 01:40:00,21.823,,,
15755,07/07/2022 01:45:00,21.801,,,
15756,07/07/2022 01:50:00,21.812,,,
15757,07/07/2022 01:55:00,21.812,,,
15758,07/07/2022 02:00:00,21.812,,,
15759,07/07/2022 02:05:00,21.801,,,
15760,07/07/2022 02:10:00,21.780,,,
15761,07/07/2022 02:15:00,21.769,,,
15762,07/07/2022 02:20:00,21.769,,,
15763,07/07/2022 02:25:00,21.748,,,
15764,07/07/2022 02:30:00,21.758,,,
15765,07/07/2022 02:35:00,21.758,,,
15766,07/07/2022 02:40:00,21.748,,,
15767,07/07/2022 02:45:00,21.758,,,
15768,07/07/2022 02:50:00,21.748,,,
15769,07/07/2022 02:55:00,21.758,,,
15770,07/07/2022 03:00:00,21.726,,,
15771,07/07/2022 03:05:00,21.726,,,
15772,07/07/2022 03:10:00,21.726,,,
15773,07/07/2022 03:15:00,21.694,,,
15774,07/07/2022 03:20:00,21.694,,,
15775,07/07/2022 03:25:00,21.651,,,
15776,07/07/2022 03:30:00,21.619,,,
15777,07/07/2022 03:35:00,21.630,,,
15778,07/07/2022 03:40:00,21.587,,,
15779,07/07/2022 03:45:00,21.565,,,
15780,07/07/2022 03:50:00,21.555,,,
15781,07/07/2022 03:55:00,21.555,,,
15782,07/07/2022 04:00:00,21.533,,,
15783,07/07/2022 04:05:00,21.522,,,
15784,07/07/2022 04:10:00,21.533,,,
15785,07/07/2022 04:15:00,21.512,,,
15786,07/07/2022 04:20:00,21.512,,,
15787,07/07/2022 04:25:00,21.480,,,
15788,07/07/2022 04:30:00,21.480,,,
15789,07/07/2022 04:35:00,21.458,,,
15790,07/07/2022 04:40:00,21.458,,,
15791,07/07/2022 04:45:00,21.469,,,
15792,07/07/2022 04:50:00,21.458,,,
15793,07/07/2022 04:55:00,21.447,,,
15794,07/07/2022 05:00:00,21.469,,,
15795,07/07/2022 05:05:00,21.458,,,
15796,07/07/2022 05:10:00,21.480,,,
15797,07/07/2022 05:15:00,21.469,,,
15798,07/07/2022 05:20:00,21.458,,,
15799,07/07/2022 05:25:00,21.458,,,
15800,07/07/2022 05:30:00,21.480,,,
15801,07/07/2022 05:35:00,21.458,,,
15802,07/07/2022 05:40:00,21.469,,,
15803,07/07/2022 05:45:00,21.469,,,
15804,07/07/2022 05:50:00,21.480,,,
15805,07/07/2022 05:55:00,21.469,,,
15806,07/07/2022 06:00:00,21.469,,,
15807,07/07/2022 06:05:00,21.501,,,
15808,07/07/2022 06:10:00,21.480,,,
15809,07/07/2022 06:15:00,21.490,,,
15810,07/07/2022 06:20:00,21.458,,,
15811,07/07/2022 06:25:00,21.340,,,
15812,07/07/2022 06:30:00,21.340,,,
15813,07/07/2022 06:35:00,21.437,,,
15814,07/07/2022 06:40:00,21.437,,,
15815,07/07/2022 06:45:00,21.447,,,
15816,07/07/2022 06:50:00,21.490,,,
15817,07/07/2022 06:55:00,21.522,,,
15818,07/07/2022 07:00:00,21.555,,,
15819,07/07/2022 07:05:00,21.555,,,
15820,07/07/2022 07:10:00,21.576,,,
15821,07/07/2022 07:15:00,21.598,,,
15822,07/07/2022 07:20:00,21.555,,,
15823,07/07/2022 07:25:00,21.405,,,
15824,07/07/2022 07:30:00,21.394,,,
15825,07/07/2022 07:35:00,21.426,,,
15826,07/07/2022 07:40:00,21.447,,,
15827,07/07/2022 07:45:00,21.426,,,
15828,07/07/2022 07:50:00,21.512,,,
15829,07/07/2022 07:55:00,21.619,,,
15830,07/07/2022 08:00:00,21.662,,,
15831,07/07/2022 08:05:00,21.662,,,
15832,07/07/2022 08:10:00,21.694,,,
15833,07/07/2022 08:15:00,21.748,,,
15834,07/07/2022 08:20:00,21.748,,,
15835,07/07/2022 08:25:00,21.748,,,
15836,07/07/2022 08:30:00,21.834,,,
15837,07/07/2022 08:35:00,21.812,,,
15838,07/07/2022 08:40:00,21.834,,,
